date,15:45:00,15:50:00,15:54:00
2022-01-28,149.88,150.98,150.95667
2022-01-31,158.58333,159.40333,159.78666
2022-02-01,160.75463,160.80333,161.35667
2022-02-02,165.066671,165.23334,165.37
2022-02-03,158.58667,158.13,157.64667
2022-02-04,159.19333,159.18667,159.19667
2022-02-07,159.25334,159.29137,158.24906
2022-02-08,162.22666,162.38,162.97267
2022-02-09,168.0033366,168.013336,168.057465
2022-02-10,162.47334,162.18667,162.44
2022-02-11,154.33333,154.61,154.88667
2022-02-14,154.76334,154.46666,154.67716
2022-02-15,163.16,163.41667,163.23334
2022-02-16,163.41667,163.78943,163.45667
2022-02-17,157.91667,157.69667,157.19333
2022-02-18,156.59333,156.14,155.81
2022-02-22,155.36,154.57667,154.026662
2022-02-23,151.036662,150.67333,150.67333
2022-02-24,155.92667,155.88667,156.52334
2022-02-25,158.39664,158.45,158.64
2022-02-28,156.7,157.11667,157.43667
2022-03-01,151.31667,150.78334,151.54
2022-03-02,157.6,157.53334,157.46666
2022-03-03,153.093333,153.52,153.76
2022-03-04,148.89,149.17667,149.64667
2022-03-07,143.22,143.255,142.64067
2022-03-08,145.85333,145.99334,146.0099996
2022-03-09,151.6,151.089996,151.020833
2022-03-10,147.43333,147.79333,148.14667
2022-03-11,145.47334,145.31,144.92333
2022-03-14,140.48666,140.5,140.082001
2022-03-15,146.20333,146.63667,146.76334
2022-03-16,152.82333,153.49334,153.68
2022-03-17,154.81667,154.60667,154.61667
2022-03-18,158.07667,158.049998,158.14
2022-03-21,156.28666,156.33333,156.99
2022-03-22,158.76,158.89,158.60667
2022-03-23,155.72666,155.16667,154.80333
2022-03-24,161.54,161.86667,161.96
2022-03-25,161.063334,161.51666,161.57667
2022-03-28,162.58,162.21334,162.69
2022-03-29,166.72334,166.57,166.22666
2022-03-30,161.17,161.15,160.77666
2022-03-31,158.88,158.63,158.27666
2022-04-01,153.22334,153.78,154.049998
2022-04-04,156.79667,157.039998,157.053335
2022-04-05,149.86,149.935,149.88667
2022-04-06,146.90333,146.54667,146.32333
2022-04-07,147.38333,146.75666,146.69
2022-04-08,143.43,142.93667,142.77
2022-04-11,140.063334,140.049998,139.74
2022-04-12,139.25334,139.71,139.41333
2022-04-13,143.18333,142.69667,142.74
2022-04-14,138.98,138.72,138.61667
2022-04-18,140.48666,140.11,140.41667
2022-04-19,143.83333,144.059998,144.40333
2022-04-20,144.3,144.26334,143.71
2022-04-21,139.58,139.93333,140.089996
2022-04-22,137.40333,136.94667,136.70667
2022-04-25,138.5,138.26,138.89
2022-04-26,134.023336,133.71666,133.21334
2022-04-27,132.54,132.026662,132.12
2022-04-28,140.089996,139.50334,139.56333
2022-04-29,134.19,133.88667,133.60333
2022-05-02,136.72,137.48,138.053335
2022-05-03,138.78666,138.77833,139.26666
2022-05-04,144.34333,144.516,144.61
2022-05-05,136.84333,137.39333,136.74666
2022-05-06,136.026662,136.89,136.47
2022-05-09,129.5,129.21666,128.8013
2022-05-10,132.58333,132.68667,132.92
2022-05-11,128.96666,128.4,128.39667
2022-05-12,127.57667,128.24334,128.2
2022-05-13,136.19333,135.53666,135.79667
2022-05-16,133.8,134.039998,133.72666
2022-05-17,139.86333,139.93,140.24
2022-05-18,133.37667,133.41,132.7
2022-05-19,133.48334,132.97,132.49334
2022-05-20,130.66333,131.41333,131.63333
2022-05-23,131.79667,132.0033366,132.2
2022-05-24,130.14333,129.85667,129.22
2022-05-25,131.95333,131.61333,131.92
2022-05-26,137.41,137.58667,137.43333
2022-05-27,142.56667,142.27833,142.37333
2022-05-31,142.318,142.64333,142.40333
2022-06-01,140.64667,140.77666,140.105
2022-06-02,144.053335,144.15166,144.45
2022-06-03,140.27,140.385,140.40667
2022-06-06,140.46334,140.44333,140.46
2022-06-07,141.54667,141.86667,142.089996
2022-06-08,138.41333,138.33,138.29
2022-06-09,135.34667,135.36333,135.15667
2022-06-10,130.18833,129.92,129.87333
2022-06-13,122.33,121.86667,122.28334
2022-06-14,122.86,122.97666,122.93
2022-06-15,125.57333,125.27,125.083333
2022-06-16,117.023336,116.98666,117.039998
2022-06-17,117.71334,117.82833,118.073334
2022-06-21,121.32033,121.45333,121.46167
2022-06-22,119.82667,119.79667,119.99334
2022-06-23,118.86333,119.073334,118.81667
2022-06-24,123.19,123.38667,123.82333
2022-06-27,124.51167,123.96,123.74
2022-06-28,121.16667,121.0,121.13667
2022-06-29,117.81,117.89667,117.72666
2022-06-30,116.76334,116.89134,116.21833
2022-07-01,112.52334,112.33667,112.19
2022-07-05,112.87667,112.89,113.023336
2022-07-06,114.33667,114.023336,113.76
2022-07-07,118.99334,119.099996,119.056671
2022-07-08,119.63333,119.72334,119.69667
2022-07-11,116.76666,116.635,116.49334
2022-07-12,116.47666,116.85667,117.016663
2022-07-13,118.039998,117.93667,118.11
2022-07-14,120.16333,120.059998,120.2973
2022-07-15,122.91333,122.57667,122.93667
2022-07-18,122.10443,122.26334,122.64667
2022-07-19,128.35667,128.35667,128.41667
2022-07-20,131.57667,131.88,131.71666
2022-07-21,132.98666,133.27666,133.47334
2022-07-22,129.685,129.71666,129.84
2022-07-25,128.66,129.036662,129.12333
2022-07-26,127.056671,127.12333,127.33667
2022-07-27,133.91667,133.34,133.41667
2022-07-28,134.57667,134.71666,134.72334
2022-07-29,135.98666,136.095998,135.92333
2022-08-01,136.033335,136.25666,136.063334
2022-08-02,136.43667,136.26666,136.26666
2022-08-03,139.80667,139.70667,140.039998
2022-08-04,140.56333,140.8,140.78334
2022-08-05,139.54,139.80333,139.72334
2022-08-08,137.35333,137.57333,137.49666
2022-08-09,131.36333,131.52334,131.34
2022-08-10,136.85,136.7,136.94333
2022-08-11,136.42867,136.71334,136.8
2022-08-12,140.61333,140.66667,140.56333
2022-08-15,141.37,141.39,141.2
2022-08-16,139.64667,139.87333,139.57667
2022-08-17,136.47666,136.62333,136.45
2022-08-18,139.78666,139.52,139.4533
2022-08-19,135.62,135.78,135.42167
2022-08-22,129.91667,130.3,130.30333
2022-08-23,131.40333,131.22,131.36667
2022-08-24,131.73666,131.55,131.78867
2022-08-25,135.86,135.80333,136.17667
2022-08-26,128.72666,128.82667,128.64667
2022-08-29,126.77666,126.41,126.371
2022-08-30,124.21833,123.94667,123.94
2022-08-31,123.95,123.80667,123.59333
2022-09-01,120.043335,120.078328,120.33667
2022-09-02,119.32333,119.76,119.88
2022-09-06,118.66,118.68167,118.44333
2022-09-07,120.67333,120.55333,120.58667
2022-09-08,121.38,121.61333,121.98334
2022-09-09,125.59,125.3,125.48334
2022-09-12,125.55833,125.57333,125.54333
2022-09-13,117.69,118.10333,117.97334
2022-09-14,118.42333,118.68333,119.16333
2022-09-15,117.29333,117.37333,117.29333
2022-09-16,117.45333,117.75,117.864
2022-09-19,118.90667,118.51334,118.72334
